"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXRCBUS","199405","398.706","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199406","288.88","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199407","256.972","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199408","261.618","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199409","269.64","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199410","380.834","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199411","572.48","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199412","863.661","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199413","6976.609","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199501","1048.85","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199502","978.568","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199503","799.452","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199504","591.184","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199505","407.972","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199506","291.219","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199507","255.467","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199508","242.49","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199509","265.634","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199510","366.652","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199511","683.065","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199512","1004.265","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199513","6934.423","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199601","1204.246","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199602","1077.626","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199603","932.839","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199604","649.323","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199605","418.569","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199606","294.443","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199607","250.49","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199608","247.689","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199609","275.273","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199610","410.308","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199611","721.347","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199612","982.864","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199613","7464.452","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199701","1169.197","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199702","968.586","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199703","802.612","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199704","603.565","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199705","424.46","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199706","291.114","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199707","252.857","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199708","245.273","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199709","258.701","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199710","384.301","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199711","676.333","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199712","954.118","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199713","7030.657","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199801","1033.181","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199802","884.291","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199803","844.341","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199804","559.411","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199805","362.939","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199806","276.776","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199807","248.524","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199808","236.944","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199809","233.272","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199810","347.98","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199811","560.876","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199812","822.847","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199813","6410.775","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199901","1170.298","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199902","913.03","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199903","889.193","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199904","579.611","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199905","369.782","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199906","279.458","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199907","244.008","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199908","238.401","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199909","257.171","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199910","389.076","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199911","549.721","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199912","893.314","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199913","6772.24","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200001","1126.863","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200002","1001.827","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200003","749.486","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200004","565.076","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200005","368.078","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200006","275.658","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200007","248.326","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200008","259.837","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200009","277.421","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200010","398.512","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200011","685.889","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200012","1199.776","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200013","7156.047","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200101","1259.628","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200102","1011.601","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200103","910.109","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200104","568.733","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200105","342.423","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200106","269.225","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200107","250.316","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200108","243.012","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200109","249.237","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200110","390.64","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200111","535.326","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200112","834.938","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200113","6864.126","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200201","1058.738","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200202","922.882","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200203","866.603","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200204","564.172","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200205","393.32","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200206","276.323","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200207","242.445","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200208","234.947","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200209","245.049","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200210","411.328","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200211","672.783","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200212","1019.27","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200213","6907.096","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200301","1236.883","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200302","1129.394","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200303","892.648","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200304","583.443","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200305","392.451","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200306","282.957","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200307","252.261","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200308","239.262","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200309","266.227","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200310","392.176","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200311","588.235","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200312","978.059","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200313","7232.619","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200401","1239.815","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200402","1094.967","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200403","790.713","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200404","544.806","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200405","347.118","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200406","271.103","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200407","249.123","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200408","249.331","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200409","250.193","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200410","370.599","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200411","589.676","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200412","989.607","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200413","6986.711","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200501","1150.235","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200502","977.15","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200503","893.365","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200504","541.57","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200505","392.293","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200506","283.387","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200507","250.133","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200508","244.934","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200509","243.346","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
